Observation id,Observation date,Description,Observation type,Source,Total duration,Media duration (s),FPS (frame/s),Coder ID,Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
EXP-ANV-01-R11__2022-06-12__18-40-54,2023-05-22 13:31:23,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-12__18-40-54.MP4,60.032,60.560,29.970,MKWC,TOM,0.0,seqend,Sequence info,None,None,None,None,POINT,60.153,60.153,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-12__18-40-54.MP4,NA,NA,,,"success missed
",
EXP-ANV-01-R11__2022-06-14__16-48-55,2023-05-22 13:35:06,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-14__16-48-55.MP4,16.429,60.890,29.970,MKWC,LAR,0.0,seqstart,Sequence info,almendrabrown,,,,POINT,25.441,25.441,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-14__16-48-55.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-14__16-48-55,2023-05-22 13:35:06,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-14__16-48-55.MP4,16.429,60.890,29.970,MKWC,LAR,0.0,hammerstone,Sequence info,onanvil,None,None,e_onanvil,POINT,25.943,25.943,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-14__16-48-55.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-06-14__16-48-55,2023-05-22 13:35:06,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-14__16-48-55.MP4,16.429,60.890,29.970,MKWC,LAR,0.0,pound,Behavior,crouch,None,overhead,,POINT,27.191,27.191,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-14__16-48-55.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-14__16-48-55,2023-05-22 13:35:06,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-14__16-48-55.MP4,16.429,60.890,29.970,MKWC,LAR,0.0,seqend,Sequence info,abandoned,None,None,None,POINT,28.943,28.943,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-14__16-48-55.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-14__16-48-55,2023-05-22 13:35:06,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-14__16-48-55.MP4,16.429,60.890,29.970,MKWC,LAR,0.0,seqstart,Sequence info,almendrabrown,,,,POINT,33.868,33.868,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-14__16-48-55.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-14__16-48-55,2023-05-22 13:35:06,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-14__16-48-55.MP4,16.429,60.890,29.970,MKWC,LAR,0.0,hammerstone,Sequence info,onanvil,None,None,e_onanvil,POINT,34.116,34.116,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-14__16-48-55.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-06-14__16-48-55,2023-05-22 13:35:06,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-14__16-48-55.MP4,16.429,60.890,29.970,MKWC,LAR,0.0,pound,Behavior,stand,None,overhead,,POINT,35.868,35.868,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-14__16-48-55.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-14__16-48-55,2023-05-22 13:35:06,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-14__16-48-55.MP4,16.429,60.890,29.970,MKWC,LAR,0.0,pound,Behavior,stand,None,overhead,,POINT,37.119,37.119,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-14__16-48-55.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-14__16-48-55,2023-05-22 13:35:06,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-14__16-48-55.MP4,16.429,60.890,29.970,MKWC,LAR,0.0,pound,Behavior,crouch,None,overhead,,POINT,38.370,38.370,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-14__16-48-55.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-14__16-48-55,2023-05-22 13:35:06,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-14__16-48-55.MP4,16.429,60.890,29.970,MKWC,LAR,0.0,seqend,Sequence info,opened,None,None,None,POINT,41.870,41.870,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-14__16-48-55.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-15__16-59-45,2023-05-22 13:37:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__16-59-45.MP4,7.252,60.930,29.970,MKWC,SPT,0.0,seqstart,Sequence info,almendragreen,,,,POINT,45.861,45.861,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__16-59-45.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-15__16-59-45,2023-05-22 13:37:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__16-59-45.MP4,7.252,60.930,29.970,MKWC,SPT,0.0,hammerstone,Sequence info,onanvil,None,None,e_onanvil,POINT,46.361,46.361,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__16-59-45.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-06-15__16-59-45,2023-05-22 13:37:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__16-59-45.MP4,7.252,60.930,29.970,MKWC,SPT,0.0,pound,Behavior,crouch,None,None,,POINT,46.864,46.864,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__16-59-45.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-15__16-59-45,2023-05-22 13:37:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__16-59-45.MP4,7.252,60.930,29.970,MKWC,SPT,0.0,pound,Behavior,crouch,None,overhead,,POINT,48.362,48.362,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__16-59-45.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-15__16-59-45,2023-05-22 13:37:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__16-59-45.MP4,7.252,60.930,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,overhead,,POINT,49.364,49.364,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__16-59-45.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-15__16-59-45,2023-05-22 13:37:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__16-59-45.MP4,7.252,60.930,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,overhead,,POINT,50.612,50.612,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__16-59-45.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-15__16-59-45,2023-05-22 13:37:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__16-59-45.MP4,7.252,60.930,29.970,MKWC,SPT,0.0,seqend,Sequence info,opened,None,None,None,POINT,53.113,53.113,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__16-59-45.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-15__17-01-02,2023-05-22 13:40:46,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-01-02.MP4,3.354,60.890,29.970,MKWC,SPT,0.0,seqstart,Sequence info,almendraunknown,,,,POINT,57.156,57.156,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-01-02.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-15__17-01-02,2023-05-22 13:40:46,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-01-02.MP4,3.354,60.890,29.970,MKWC,SPT,0.0,hammerstone,Sequence info,onanvil,None,None,None,POINT,57.905,57.905,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-01-02.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-06-15__17-01-02,2023-05-22 13:40:46,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-01-02.MP4,3.354,60.890,29.970,MKWC,SPT,0.0,pound,Behavior,crouch,None,overhead,,POINT,58.154,58.154,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-01-02.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-15__17-01-02,2023-05-22 13:40:46,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-01-02.MP4,3.354,60.890,29.970,MKWC,SPT,0.0,pound,Behavior,crouch,None,overhead,,POINT,59.407,59.407,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-01-02.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-15__17-01-02,2023-05-22 13:40:46,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-01-02.MP4,3.354,60.890,29.970,MKWC,SPT,0.0,pound,Behavior,crouch,None,None,,POINT,60.506,60.506,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-01-02.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-15__17-01-02,2023-05-22 13:40:46,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-01-02.MP4,3.354,60.890,29.970,MKWC,SPT,0.0,seqend,Sequence info,None,None,None,None,POINT,60.510,60.510,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-01-02.MP4,NA,NA,,,success missed,
EXP-ANV-01-R11__2022-06-15__17-41-53,2023-05-22 13:46:41,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-41-53.MP4,23.750,60.560,29.970,MKWC,TOM,0.0,seqstart,Sequence info,almendraunknown,,,,POINT,0.606,0.606,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-41-53.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-15__17-41-53,2023-05-22 13:46:41,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-41-53.MP4,23.750,60.560,29.970,MKWC,TOM,0.0,hammerstone,Sequence info,onanvil,None,None,e_offanvilreach,POINT,0.906,0.906,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-41-53.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-06-15__17-41-53,2023-05-22 13:46:41,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-41-53.MP4,23.750,60.560,29.970,MKWC,TOM,0.0,pound,Behavior,stand,None,None,,POINT,1.903,1.903,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-41-53.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-15__17-41-53,2023-05-22 13:46:41,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-41-53.MP4,23.750,60.560,29.970,MKWC,TOM,0.0,reposit,Behavior,hammer,,,,POINT,3.405,3.405,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-41-53.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-15__17-41-53,2023-05-22 13:46:41,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-41-53.MP4,23.750,60.560,29.970,MKWC,TOM,0.0,pound,Behavior,crouch,None,overhead,,POINT,4.153,4.153,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-41-53.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-15__17-41-53,2023-05-22 13:46:41,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-41-53.MP4,23.750,60.560,29.970,MKWC,TOM,0.0,seqend,Sequence info,opened,None,None,None,POINT,7.154,7.154,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-41-53.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-15__17-41-53,2023-05-22 13:46:41,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-41-53.MP4,23.750,60.560,29.970,MKWC,TOM,0.0,seqstart,Sequence info,almendraunknown,,,,POINT,17.358,17.358,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-41-53.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-15__17-41-53,2023-05-22 13:46:41,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-41-53.MP4,23.750,60.560,29.970,MKWC,TOM,0.0,hammerstone,Sequence info,offanvilreach,None,None,e_onanvil,POINT,18.858,18.858,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-41-53.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-06-15__17-41-53,2023-05-22 13:46:41,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-41-53.MP4,23.750,60.560,29.970,MKWC,TOM,0.0,pound,Behavior,stand,None,overhead,,POINT,19.359,19.359,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-41-53.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-15__17-41-53,2023-05-22 13:46:41,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-41-53.MP4,23.750,60.560,29.970,MKWC,TOM,0.0,pound,Behavior,stand,None,overhead,,POINT,21.354,21.354,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-41-53.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-15__17-41-53,2023-05-22 13:46:41,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-41-53.MP4,23.750,60.560,29.970,MKWC,TOM,0.0,pound,Behavior,crouch,None,None,,POINT,22.605,22.605,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-41-53.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-15__17-41-53,2023-05-22 13:46:41,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-41-53.MP4,23.750,60.560,29.970,MKWC,TOM,0.0,seqend,Sequence info,opened,None,None,None,POINT,24.356,24.356,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-41-53.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-15__17-51-20,2023-05-22 13:56:52,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-51-20.MP4,43.754,60.590,29.970,MKWC,SPT,0.0,seqstart,Sequence info,almendraunknown,,,,POINT,15.902,15.902,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-51-20.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-15__17-51-20,2023-05-22 13:56:52,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-51-20.MP4,43.754,60.590,29.970,MKWC,SPT,0.0,hammerstone,Sequence info,onanvil,None,None,e_onanvil,POINT,16.153,16.153,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-51-20.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-06-15__17-51-20,2023-05-22 13:56:52,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-51-20.MP4,43.754,60.590,29.970,MKWC,SPT,0.0,pound,Behavior,crouch,None,overhead,,POINT,16.902,16.902,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-51-20.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-15__17-51-20,2023-05-22 13:56:52,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-51-20.MP4,43.754,60.590,29.970,MKWC,SPT,0.0,pound,Behavior,crouch,None,overhead,,POINT,18.155,18.155,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-51-20.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-15__17-51-20,2023-05-22 13:56:52,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-51-20.MP4,43.754,60.590,29.970,MKWC,SPT,0.0,seqend,Sequence info,opened,None,None,None,POINT,20.905,20.905,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-51-20.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-15__17-51-20,2023-05-22 13:56:52,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-51-20.MP4,43.754,60.590,29.970,MKWC,SPT,0.0,seqstart,Sequence info,almendraunknown,,,,POINT,31.905,31.905,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-51-20.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-15__17-51-20,2023-05-22 13:56:52,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-51-20.MP4,43.754,60.590,29.970,MKWC,SPT,0.0,hammerstone,Sequence info,onanvil,None,None,e_onanvil,POINT,32.655,32.655,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-51-20.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-06-15__17-51-20,2023-05-22 13:56:52,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-51-20.MP4,43.754,60.590,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,overhead,,POINT,33.404,33.404,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-51-20.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-15__17-51-20,2023-05-22 13:56:52,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-51-20.MP4,43.754,60.590,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,overhead,,POINT,35.157,35.157,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-51-20.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-15__17-51-20,2023-05-22 13:56:52,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-51-20.MP4,43.754,60.590,29.970,MKWC,SPT,0.0,seqend,Sequence info,opened,None,None,None,POINT,38.156,38.156,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-51-20.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-06-15__17-51-20,2023-05-22 13:56:52,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-51-20.MP4,43.754,60.590,29.970,MKWC,SPT,0.0,seqstart,Sequence info,almendraunknown,,,,POINT,46.402,46.402,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-06-15__17-51-20.MP4,NA,NA,,,,
